2018-07-27 13:31:00.858 [main] INFO  c.c.S.SpringBootTestApplication - Starting SpringBootTestApplication on DESKTOP-PFK81CQ with PID 66216 (D:\CARREY_PROJECT\SpringBootTest\target\classes started by carrey in D:\CARREY_PROJECT\SpringBootTest)
2018-07-27 13:31:00.864 [main] INFO  c.c.S.SpringBootTestApplication - No active profile set, falling back to default profiles: default
2018-07-27 13:31:00.903 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3daa422a: startup date [Fri Jul 27 13:31:00 KST 2018]; root of context hierarchy
2018-07-27 13:31:01.391 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.carrey.SpringBootTest]' package. Please check your configuration.
2018-07-27 13:31:01.842 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2018-07-27 13:31:01.853 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2018-07-27 13:31:01.860 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2018-07-27 13:31:01.860 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
2018-07-27 13:31:01.864 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_171\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jre1.8.0_171/bin/server;C:/Program Files/Java/jre1.8.0_171/bin;C:/Program Files/Java/jre1.8.0_171/lib/amd64;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\TortoiseSVN\bin;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\nodejs\;C:\Users\carrey\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Bandizip\;C:\Users\carrey\AppData\Local\GitHubDesktop\bin;C:\Users\carrey\AppData\Local\Microsoft\WindowsApps;C:\Users\carrey\AppData\Local\atom\bin;C:\Users\carrey\AppData\Roaming\npm;D:\sts-bundle\sts-3.9.5.RELEASE;;.]
2018-07-27 13:31:02.076 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2018-07-27 13:31:02.079 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-07-27 13:31:02.080 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1177 ms
2018-07-27 13:31:02.212 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-07-27 13:31:02.215 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-07-27 13:31:02.216 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-07-27 13:31:02.216 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-07-27 13:31:02.216 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-07-27 13:31:02.313 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-27 13:31:02.504 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3daa422a: startup date [Fri Jul 27 13:31:00 KST 2018]; root of context hierarchy
2018-07-27 13:31:02.546 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/]}" onto public java.lang.String com.carrey.SpringBootTest.JspTest.jspGo()
2018-07-27 13:31:02.551 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-07-27 13:31:02.551 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-27 13:31:02.576 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-27 13:31:02.576 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-27 13:31:02.871 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-07-27 13:31:02.873 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-07-27 13:31:02.878 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-07-27 13:31:02.888 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2018-07-27 13:31:02.905 [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-07-27 13:31:02.943 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2018-07-27 13:31:02.947 [main] INFO  c.c.S.SpringBootTestApplication - Started SpringBootTestApplication in 2.449 seconds (JVM running for 3.544)
2018-07-27 13:31:12.613 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-07-27 13:31:12.614 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-07-27 13:31:12.633 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 18 ms
2018-07-27 13:31:12.734 [http-nio-8080-exec-1] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:34:45.179 [RMI TCP Connection(11)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2018-07-27 13:34:45.180 [RMI TCP Connection(11)-127.0.0.1] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3daa422a: startup date [Fri Jul 27 13:31:00 KST 2018]; root of context hierarchy
2018-07-27 13:34:45.183 [RMI TCP Connection(11)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-07-27 13:34:45.183 [RMI TCP Connection(11)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2018-07-27 13:34:50.508 [main] INFO  c.c.S.SpringBootTestApplication - Starting SpringBootTestApplication on DESKTOP-PFK81CQ with PID 61896 (D:\CARREY_PROJECT\SpringBootTest\target\classes started by carrey in D:\CARREY_PROJECT\SpringBootTest)
2018-07-27 13:34:50.512 [main] INFO  c.c.S.SpringBootTestApplication - No active profile set, falling back to default profiles: default
2018-07-27 13:34:50.548 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3911c2a7: startup date [Fri Jul 27 13:34:50 KST 2018]; root of context hierarchy
2018-07-27 13:34:51.013 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.carrey.SpringBootTest]' package. Please check your configuration.
2018-07-27 13:34:51.566 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2018-07-27 13:34:51.577 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2018-07-27 13:34:51.585 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2018-07-27 13:34:51.586 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
2018-07-27 13:34:51.590 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_171\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jre1.8.0_171/bin/server;C:/Program Files/Java/jre1.8.0_171/bin;C:/Program Files/Java/jre1.8.0_171/lib/amd64;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\TortoiseSVN\bin;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\nodejs\;C:\Users\carrey\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Bandizip\;C:\Users\carrey\AppData\Local\GitHubDesktop\bin;C:\Users\carrey\AppData\Local\Microsoft\WindowsApps;C:\Users\carrey\AppData\Local\atom\bin;C:\Users\carrey\AppData\Roaming\npm;D:\sts-bundle\sts-3.9.5.RELEASE;;.]
2018-07-27 13:34:51.799 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2018-07-27 13:34:51.802 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-07-27 13:34:51.802 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1254 ms
2018-07-27 13:34:51.945 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-07-27 13:34:51.948 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-07-27 13:34:51.949 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-07-27 13:34:51.949 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-07-27 13:34:51.949 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-07-27 13:34:52.049 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-27 13:34:52.243 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3911c2a7: startup date [Fri Jul 27 13:34:50 KST 2018]; root of context hierarchy
2018-07-27 13:34:52.295 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/]}" onto public java.lang.String com.carrey.SpringBootTest.JspTest.jspGo()
2018-07-27 13:34:52.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-07-27 13:34:52.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-27 13:34:52.332 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-27 13:34:52.332 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-27 13:34:52.684 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-07-27 13:34:52.685 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-07-27 13:34:52.690 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2018-07-27 13:34:52.702 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2018-07-27 13:34:52.718 [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-07-27 13:34:52.749 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2018-07-27 13:34:52.753 [main] INFO  c.c.S.SpringBootTestApplication - Started SpringBootTestApplication in 2.592 seconds (JVM running for 3.733)
2018-07-27 13:35:02.020 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-07-27 13:35:02.021 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-07-27 13:35:02.043 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 22 ms
2018-07-27 13:35:02.142 [http-nio-8080-exec-1] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:15.728 [http-nio-8080-exec-2] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:17.735 [http-nio-8080-exec-4] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:18.279 [http-nio-8080-exec-6] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:18.667 [http-nio-8080-exec-8] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:18.934 [http-nio-8080-exec-10] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:19.143 [http-nio-8080-exec-2] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:19.335 [http-nio-8080-exec-4] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:19.575 [http-nio-8080-exec-6] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:19.798 [http-nio-8080-exec-8] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:19.991 [http-nio-8080-exec-10] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:20.327 [http-nio-8080-exec-2] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:20.550 [http-nio-8080-exec-4] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:20.728 [http-nio-8080-exec-6] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:21.391 [http-nio-8080-exec-8] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:21.613 [http-nio-8080-exec-10] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:21.823 [http-nio-8080-exec-2] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:21.998 [http-nio-8080-exec-4] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:22.175 [http-nio-8080-exec-6] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:22.383 [http-nio-8080-exec-8] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:22.574 [http-nio-8080-exec-10] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:22.783 [http-nio-8080-exec-2] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:22.990 [http-nio-8080-exec-4] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:23.208 [http-nio-8080-exec-6] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:23.428 [http-nio-8080-exec-8] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:23.831 [http-nio-8080-exec-10] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:24.037 [http-nio-8080-exec-2] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:35:24.245 [http-nio-8080-exec-4] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:37:02.440 [http-nio-8080-exec-8] INFO  com.carrey.SpringBootTest.JspTest - log ok
2018-07-27 13:39:45.924 [RMI TCP Connection(13)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2018-07-27 13:39:45.925 [RMI TCP Connection(13)-127.0.0.1] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3911c2a7: startup date [Fri Jul 27 13:34:50 KST 2018]; root of context hierarchy
2018-07-27 13:39:45.928 [RMI TCP Connection(13)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2018-07-27 13:39:45.928 [RMI TCP Connection(13)-127.0.0.1] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2018-07-27 13:49:55.178 [main] INFO  c.c.S.SpringBootTestApplication - Starting SpringBootTestApplication on DESKTOP-PFK81CQ with PID 31972 (D:\CARREY_PROJECT\SpringBootTest\target\classes started by carrey in D:\CARREY_PROJECT\SpringBootTest)
2018-07-27 13:49:55.185 [main] INFO  c.c.S.SpringBootTestApplication - No active profile set, falling back to default profiles: default
2018-07-27 13:49:55.252 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@57a3af25: startup date [Fri Jul 27 13:49:55 KST 2018]; root of context hierarchy
2018-07-27 13:49:55.913 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.carrey.SpringBootTest]' package. Please check your configuration.
2018-07-27 13:49:56.661 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2018-07-27 13:49:56.677 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2018-07-27 13:49:56.687 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2018-07-27 13:49:56.687 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
